'Elapsed time',PCG
'0:32.066',1600
'0:32.069',2400
'0:32.072',3000
'0:32.075',2200
'0:32.078',0
'0:32.081',-1400
'0:32.084',-1800
'0:32.087',-1400
'0:32.090',-1600
'0:32.093',-2000
'0:32.096',-2200
'0:32.099',-1000
'0:32.102',-400
'0:32.105',-400
'0:32.108',-600
'0:32.111',-400
'0:32.114',400
'0:32.117',800
'0:32.120',-600
'0:32.123',200
'0:32.126',3000
'0:32.129',1000
'0:32.132',-2000
'0:32.135',-3000
'0:32.138',-1600
'0:32.141',-1200
'0:32.144',-1200
'0:32.147',-2400
'0:32.150',-2800
'0:32.153',-1600
'0:32.156',600
'0:32.159',1400
'0:32.162',2400
'0:32.165',2600
'0:32.168',2600
'0:32.171',1400
'0:32.174',200
'0:32.177',-1000
'0:32.180',-1400
'0:32.183',-1000
'0:32.186',400
'0:32.189',1200
'0:32.192',1600
'0:32.195',800
'0:32.198',-800
'0:32.201',-2000
'0:32.204',-2200
'0:32.207',-1000
'0:32.210',200
'0:32.213',1400
'0:32.216',1600
'0:32.219',1400
'0:32.222',2000
'0:32.225',1800
'0:32.228',800
'0:32.231',-800
'0:32.234',-1200
'0:32.237',4200
'0:32.240',6400
'0:32.243',-10400
'0:32.246',-25600
'0:32.249',-10200
'0:32.252',23000
'0:32.255',25400
'0:32.258',5400
'0:32.261',-8800
'0:32.264',2000
'0:32.267',9200
'0:32.270',-600
'0:32.273',-8800
'0:32.276',-8200
'0:32.279',-1200
'0:32.282',5000
'0:32.285',7000
'0:32.288',4400
'0:32.291',400
'0:32.294',-3000
'0:32.297',-3000
'0:32.300',1000
'0:32.303',6200
'0:32.306',8600
'0:32.309',7200
'0:32.312',3000
'0:32.315',-1200
'0:32.318',-4000
'0:32.321',-5200
'0:32.324',-4400
'0:32.327',-3200
'0:32.330',-1200
'0:32.333',1200
'0:32.336',2600
'0:32.339',3600
'0:32.342',3800
'0:32.345',3800
'0:32.348',3800
'0:32.351',3800
'0:32.354',3400
'0:32.357',2800
'0:32.360',1600
'0:32.363',0
'0:32.366',-2200
'0:32.369',-4000
'0:32.372',-4000
'0:32.375',-2600
'0:32.378',-1800
'0:32.381',-2400
'0:32.384',-2800
'0:32.387',-2400
'0:32.390',-1800
'0:32.393',-1400
'0:32.396',-2000
'0:32.399',-2000
'0:32.402',-1000
'0:32.405',600
'0:32.408',3400
'0:32.411',8000
'0:32.414',-1200
'0:32.417',-18800
'0:32.420',-4600
'0:32.423',10600
'0:32.426',20600
'0:32.429',14200
'0:32.432',1400
'0:32.435',-2400
'0:32.438',-2000
'0:32.441',-5000
'0:32.444',-7800
'0:32.447',-4000
'0:32.450',800
'0:32.453',800
'0:32.456',-3400
'0:32.459',-6800
'0:32.462',-5200
'0:32.465',1800
'0:32.468',6600
'0:32.471',3400
'0:32.474',-800
'0:32.477',1200
'0:32.480',3800
'0:32.483',4400
'0:32.486',2000
'0:32.489',-1200
'0:32.492',-3400
'0:32.495',-5200
'0:32.498',-6200
'0:32.502',-6000
'0:32.505',-3800
'0:32.508',-200
'0:32.511',3000
'0:32.514',4400
'0:32.517',3600
'0:32.520',2400
'0:32.523',1600
'0:32.526',1400
'0:32.529',1200
'0:32.532',800
'0:32.535',400
'0:32.538',400
'0:32.541',600
'0:32.544',600
'0:32.547',0
'0:32.550',-1400
'0:32.553',-2200
'0:32.556',-3200
'0:32.559',-3000
'0:32.562',-2000
'0:32.565',-1600
'0:32.568',-800
'0:32.571',0
'0:32.574',600
'0:32.577',1200
'0:32.580',1000
'0:32.583',1000
'0:32.586',2200
'0:32.589',5200
'0:32.592',2800
'0:32.595',-12000
'0:32.598',-19800
'0:32.601',-1600
'0:32.604',18200
'0:32.607',21200
'0:32.610',4600
'0:32.613',-10800
'0:32.616',-10000
'0:32.619',-200
'0:32.622',4200
'0:32.625',400
'0:32.628',-4000
'0:32.631',-5200
'0:32.634',-3400
'0:32.637',-2600
'0:32.640',-4200
'0:32.643',-4200
'0:32.646',200
'0:32.649',5400
'0:32.652',6800
'0:32.655',4800
'0:32.658',2200
'0:32.661',600
'0:32.664',400
'0:32.667',600
'0:32.670',600
'0:32.673',800
'0:32.676',200
'0:32.679',-800
'0:32.682',-1000
'0:32.685',-1000
'0:32.688',-1600
'0:32.691',-2800
'0:32.694',-4600
'0:32.697',-2000
'0:32.700',2200
'0:32.703',2400
'0:32.706',800
'0:32.709',0
'0:32.712',-1400
'0:32.715',-5000
'0:32.718',-7000
'0:32.721',-4000
'0:32.724',1800
'0:32.727',6600
'0:32.730',7400
'0:32.733',4200
'0:32.736',-1000
'0:32.739',-5000
'0:32.742',-5800
'0:32.745',-3600
'0:32.748',200
'0:32.751',3600
'0:32.754',4400
'0:32.757',3200
'0:32.760',1200
'0:32.763',-600
'0:32.766',-2000
'0:32.769',-2200
'0:32.772',-1200
'0:32.775',200
'0:32.778',1200
'0:32.781',1800
'0:32.784',1800
'0:32.787',1400
'0:32.790',800
'0:32.793',0
'0:32.796',-400
'0:32.799',-1000
'0:32.802',-2000
'0:32.805',-2200
'0:32.808',-1400
'0:32.811',-600
'0:32.814',-1800
'0:32.817',-5000
'0:32.820',-5600
'0:32.823',-600
'0:32.826',5000
'0:32.829',4800
'0:32.832',1200
'0:32.835',-1400
'0:32.838',-1800
'0:32.841',-2000
'0:32.844',-2400
'0:32.847',-2000
'0:32.850',-1000
'0:32.853',400
'0:32.856',2200
'0:32.859',3800
'0:32.862',4600
'0:32.865',4400
'0:32.868',2600
'0:32.871',1000
'0:32.874',-400
'0:32.877',-1600
'0:32.880',-2800
'0:32.883',-3800
'0:32.886',-3400
'0:32.889',-2600
'0:32.892',-2200
'0:32.895',-2400
'0:32.898',-200
'0:32.901',5000
'0:32.904',6600
'0:32.907',4200
'0:32.910',1200
'0:32.913',-1400
'0:32.916',-3000
'0:32.919',-5400
'0:32.922',-5400
'0:32.925',-2200
'0:32.928',2200
'0:32.931',3800
'0:32.934',2600
'0:32.937',600
'0:32.940',-2200
'0:32.943',-4400
'0:32.946',-5800
'0:32.949',-5000
'0:32.952',-2800
'0:32.955',0
'0:32.958',1200
'0:32.961',2200
'0:32.964',2600
'0:32.967',2400
'0:32.970',2600
'0:32.973',2200
'0:32.976',2200
'0:32.979',1600
'0:32.982',200
'0:32.985',-600
'0:32.988',-1200
'0:32.991',-1400
'0:32.994',-1400
'0:32.997',-1600
'0:33.000',-1800
'0:33.003',-800
'0:33.006',200
'0:33.009',400
'0:33.012',600
'0:33.015',1200
'0:33.018',1600
'0:33.021',800
'0:33.024',600
'0:33.027',200
'0:33.030',-400
'0:33.033',-400
'0:33.036',-1400
'0:33.039',-2200
'0:33.042',-2600
'0:33.045',-2200
'0:33.048',-1600
'0:33.051',-1000
'0:33.054',200
'0:33.057',800
'0:33.060',1200
'0:33.063',1400
'0:33.066',1600
'0:33.069',1600
'0:33.072',800
'0:33.075',0
'0:33.078',-1000
'0:33.081',-600
'0:33.084',200
'0:33.087',-200
'0:33.090',-800
'0:33.093',-1000
'0:33.096',-1000
'0:33.099',-1200
'0:33.102',-1200
'0:33.105',-600
'0:33.108',-400
'0:33.111',400
'0:33.114',600
'0:33.117',200
'0:33.120',-600
'0:33.123',-1000
'0:33.126',-1200
'0:33.129',-1600
'0:33.132',-1200
'0:33.135',1000
'0:33.138',1800
'0:33.141',-1400
'0:33.144',-1600
'0:33.147',1400
'0:33.150',3600
'0:33.153',3600
'0:33.156',3200
'0:33.159',3400
'0:33.162',3600
'0:33.165',-200
'0:33.168',-6000
'0:33.171',-6800
'0:33.174',-2200
'0:33.177',3800
'0:33.180',6000
'0:33.183',3600
'0:33.186',-2400
'0:33.189',-9200
'0:33.192',-12200
'0:33.195',-9800
'0:33.198',-4000
'0:33.201',2800
'0:33.204',6800
'0:33.207',7200
'0:33.210',5600
'0:33.213',1800
'0:33.216',-1400
'0:33.219',-3200
'0:33.222',-3600
'0:33.225',-1400
'0:33.228',600
'0:33.231',1800
'0:33.234',2200
'0:33.237',1800
'0:33.240',2200
'0:33.243',2400
'0:33.246',1800
'0:33.249',200
'0:33.252',-2000
'0:33.255',-3400
'0:33.258',-3600
'0:33.261',-2600
'0:33.264',-800
'0:33.267',0
'0:33.270',-800
'0:33.273',-1200
'0:33.276',-1400
'0:33.279',-800
'0:33.282',-200
'0:33.285',-600
'0:33.288',-1200
'0:33.291',-400
'0:33.294',600
'0:33.297',600
'0:33.300',1400
'0:33.303',2600
'0:33.306',2800
'0:33.309',1600
'0:33.312',600
'0:33.315',200
'0:33.318',800
'0:33.321',1000
'0:33.324',-800
'0:33.327',-1000
'0:33.330',-2000
'0:33.333',-3600
'0:33.336',-6200
'0:33.339',-4400
'0:33.342',1200
'0:33.345',4600
'0:33.348',6000
'0:33.351',4800
'0:33.354',-200
'0:33.357',-5000
'0:33.360',-7800
'0:33.363',-5800
'0:33.366',-400
'0:33.369',3400
'0:33.372',4600
'0:33.375',5000
'0:33.378',2200
'0:33.381',-1400
'0:33.384',-4200
'0:33.387',-4600
'0:33.390',-2600
'0:33.393',-600
'0:33.396',200
'0:33.399',200
'0:33.402',-1600
'0:33.405',-4200
'0:33.408',1600
'0:33.411',12000
'0:33.414',8000
'0:33.417',-4200
'0:33.420',-6800
'0:33.423',-3600
'0:33.426',-3000
'0:33.429',-3200
'0:33.432',-1800
'0:33.435',400
'0:33.438',2400
'0:33.441',3200
'0:33.444',3400
'0:33.447',2000
'0:33.450',-200
'0:33.453',-800
'0:33.456',1600
'0:33.459',3000
'0:33.462',400
'0:33.465',-2600
'0:33.468',-2200
'0:33.471',-200
'0:33.474',200
'0:33.477',-1800
'0:33.480',-2400
'0:33.483',-1400
'0:33.486',-1000
'0:33.489',-1800
'0:33.492',-2400
'0:33.495',-1600
'0:33.498',-600
'0:33.502',0
'0:33.505',0
'0:33.508',200
'0:33.511',400
'0:33.514',400
'0:33.517',-200
'0:33.520',-400
'0:33.523',-200
'0:33.526',600
'0:33.529',2000
'0:33.532',1000
'0:33.535',-200
'0:33.538',1200
'0:33.541',1000
'0:33.544',-800
'0:33.547',-200
'0:33.550',2600
'0:33.553',2200
'0:33.556',-1200
'0:33.559',-3000
'0:33.562',-1800
'0:33.565',-2400
'0:33.568',-3600
'0:33.571',-3000
'0:33.574',-400
'0:33.577',2400
'0:33.580',3400
'0:33.583',4000
'0:33.586',5400
'0:33.589',5000
'0:33.592',1600
'0:33.595',-5200
'0:33.598',-9000
'0:33.601',-6400
'0:33.604',-2600
'0:33.607',-800
'0:33.610',200
'0:33.613',0
'0:33.616',-2200
'0:33.619',-5600
'0:33.622',-5200
'0:33.625',-1200
'0:33.628',3800
'0:33.631',5200
'0:33.634',2800
'0:33.637',-800
'0:33.640',-2600
'0:33.643',-2200
'0:33.646',400
'0:33.649',4200
'0:33.652',6800
'0:33.655',7000
'0:33.658',4400
'0:33.661',400
'0:33.664',-1800
'0:33.667',-2200
'0:33.670',-1800
'0:33.673',-1800
'0:33.676',-2200
'0:33.679',-3200
'0:33.682',-3600
'0:33.685',-2200
'0:33.688',0
'0:33.691',800
'0:33.694',1200
'0:33.697',1600
'0:33.700',2200
'0:33.703',1400
'0:33.706',600
'0:33.709',-1000
'0:33.712',-2400
'0:33.715',-2800
'0:33.718',-3000
'0:33.721',-2800
'0:33.724',-1800
'0:33.727',200
'0:33.730',1600
'0:33.733',1800
'0:33.736',1000
'0:33.739',800
'0:33.742',800
'0:33.745',400
'0:33.748',-600
'0:33.751',-800
'0:33.754',-200
'0:33.757',-600
'0:33.760',-600
'0:33.763',-600
'0:33.766',2000
'0:33.769',6600
'0:33.772',4600
'0:33.775',-2800
'0:33.778',-5400
'0:33.781',-2600
'0:33.784',-1200
'0:33.787',-2400
'0:33.790',-3800
'0:33.793',-3200
'0:33.796',1000
'0:33.799',5600
'0:33.802',6600
'0:33.805',3600
'0:33.808',-1200
'0:33.811',-6000
'0:33.814',-5000
'0:33.817',0
'0:33.820',-400
'0:33.823',-3400
'0:33.826',-2400
'0:33.829',1800
'0:33.832',4400
'0:33.835',4200
'0:33.838',2200
'0:33.841',-200
'0:33.844',-2200
'0:33.847',-3400
'0:33.850',-3600
'0:33.853',-3400
'0:33.856',-2200
'0:33.859',-400
'0:33.862',2200
'0:33.865',3800
'0:33.868',3600
'0:33.871',1400
'0:33.874',400
'0:33.877',200
'0:33.880',-800
'0:33.883',-1800
'0:33.886',-1600
'0:33.889',200
'0:33.892',1800
'0:33.895',2400
'0:33.898',2200
'0:33.901',1400
'0:33.904',600
'0:33.907',-400
'0:33.910',-1600
'0:33.913',-2400
'0:33.916',-1800
'0:33.919',-1200
'0:33.922',-1800
'0:33.925',-1600
'0:33.928',-1600
'0:33.931',-1600
'0:33.934',-1200
'0:33.937',-1600
'0:33.940',-1400
'0:33.943',-1400
'0:33.946',-1600
'0:33.949',-800
'0:33.952',0
'0:33.955',800
'0:33.958',2200
'0:33.961',2000
'0:33.964',1400
'0:33.967',1000
'0:33.970',-400
'0:33.973',-400
'0:33.976',200
'0:33.979',1200
'0:33.982',2000
'0:33.985',800
'0:33.988',-400
'0:33.991',-200
'0:33.994',400
'0:33.997',200
'0:34.000',-400
'0:34.003',-600
'0:34.006',-200
'0:34.009',-200
'0:34.012',-1200
'0:34.015',-1200
'0:34.018',-600
'0:34.021',-600
'0:34.024',-400
'0:34.027',-600
'0:34.030',-200
'0:34.033',1400
'0:34.036',3000
'0:34.039',3000
'0:34.042',-2400
'0:34.045',-7200
'0:34.048',-3600
'0:34.051',2600
'0:34.054',3400
'0:34.057',1200
'0:34.060',600
'0:34.063',-400
'0:34.066',-4800
'0:34.069',-8000
'0:34.072',-5200
'0:34.075',1200
'0:34.078',6800
'0:34.081',8600
'0:34.084',5400
'0:34.087',-800
'0:34.090',-6400
'0:34.093',-8600
'0:34.096',-6200
'0:34.099',-200
'0:34.102',5800
'0:34.105',7200
'0:34.108',5200
'0:34.111',2000
'0:34.114',-800
'0:34.117',-2800
'0:34.120',-3400
'0:34.123',-2800
'0:34.126',-200
'0:34.129',1600
'0:34.132',2600
'0:34.135',2200
'0:34.138',1800
'0:34.141',2200
'0:34.144',1000
'0:34.147',-1600
'0:34.150',-3200
'0:34.153',-3200
'0:34.156',-2800
'0:34.159',-1600
'0:34.162',-400
'0:34.165',0
'0:34.168',400
'0:34.171',-1000
'0:34.174',-2200
'0:34.177',-2800
'0:34.180',-2600
'0:34.183',-2400
'0:34.186',-2600
'0:34.189',-1600
'0:34.192',-600
'0:34.195',1000
'0:34.198',1200
'0:34.201',2200
'0:34.204',3200
'0:34.207',3600
'0:34.210',4000
'0:34.213',4600
'0:34.216',4000
'0:34.219',3000
'0:34.222',800
'0:34.225',-2000
'0:34.228',-4000
'0:34.231',-5800
'0:34.234',-2200
'0:34.237',3400
'0:34.240',400
'0:34.243',-6600
'0:34.246',-9200
'0:34.249',-5000
'0:34.252',1200
'0:34.255',3200
'0:34.258',3600
'0:34.261',6600
'0:34.264',8000
'0:34.267',4200
'0:34.270',-1800
'0:34.273',-3800
'0:34.276',-1200
'0:34.279',1800
'0:34.282',1600
'0:34.285',-400
'0:34.288',-2600
'0:34.291',-4600
'0:34.294',-5400
'0:34.297',-5400
'0:34.300',-4600
'0:34.303',-3400
'0:34.306',-2400
'0:34.309',-1400
'0:34.312',-800
'0:34.315',400
'0:34.318',2200
'0:34.321',3400
'0:34.324',5000
'0:34.327',5600
'0:34.330',5800
'0:34.333',4600
'0:34.336',3600
'0:34.339',2200
'0:34.342',400
'0:34.345',-1000
'0:34.348',-2800
'0:34.351',-4200
'0:34.354',-4400
'0:34.357',-4200
'0:34.360',-3400
'0:34.363',-2400
'0:34.366',-1000
'0:34.369',200
'0:34.372',0
'0:34.375',-400
'0:34.378',400
'0:34.381',1200
'0:34.384',1400
'0:34.387',1000
'0:34.390',400
'0:34.393',600
'0:34.396',200
'0:34.399',200
'0:34.402',600
'0:34.405',1200
'0:34.408',1600
'0:34.411',1000
'0:34.414',0
'0:34.417',-600
'0:34.420',-1000
'0:34.423',-1600
'0:34.426',-1200
'0:34.429',-600
'0:34.432',-200
'0:34.435',0
'0:34.438',-600
'0:34.441',-1000
'0:34.444',-1200
'0:34.447',-1600
'0:34.450',-1800
'0:34.453',-1600
'0:34.456',-1400
'0:34.459',-800
'0:34.462',-600
'0:34.465',-800
'0:34.468',-200
'0:34.471',400
'0:34.474',800
'0:34.477',1000
'0:34.480',1200
'0:34.483',2400
'0:34.486',3400
'0:34.489',-400
'0:34.492',-6400
'0:34.495',-5600
'0:34.498',1400
'0:34.502',7800
'0:34.505',8200
'0:34.508',5200
'0:34.511',2800
'0:34.514',-1600
'0:34.517',-8000
'0:34.520',-9800
'0:34.523',-5000
'0:34.526',2400
'0:34.529',7600
'0:34.532',7200
'0:34.535',2000
'0:34.538',-5000
'0:34.541',-9800
'0:34.544',-10200
'0:34.547',-6600
'0:34.550',-800
'0:34.553',4200
'0:34.556',6600
'0:34.559',5600
'0:34.562',2800
'0:34.565',-600
'0:34.568',-2400
'0:34.571',-1800
'0:34.574',-600
'0:34.577',800
'0:34.580',1400
'0:34.583',2400
'0:34.586',3600
'0:34.589',4000
'0:34.592',3400
'0:34.595',2200
'0:34.598',200
'0:34.601',-2600
'0:34.604',-3200
'0:34.607',-3000
'0:34.610',-1600
'0:34.613',-1000
'0:34.616',-2800
'0:34.619',-4600
'0:34.622',-4400
'0:34.625',-3800
'0:34.628',-2600
'0:34.631',-800
'0:34.634',400
'0:34.637',1000
'0:34.640',1000
'0:34.643',1400
'0:34.646',1600
'0:34.649',400
'0:34.652',400
'0:34.655',1600
'0:34.658',2600
'0:34.661',3600
'0:34.664',3200
'0:34.667',1400
'0:34.670',0
'0:34.673',-600
'0:34.676',-3800
'0:34.679',-4200
'0:34.682',-4600
'0:34.685',-4000
'0:34.688',-200
'0:34.691',3800
'0:34.694',6400
'0:34.697',5000
'0:34.700',800
'0:34.703',-2600
'0:34.706',-5600
'0:34.709',-5800
'0:34.712',-1600
'0:34.715',3000
'0:34.718',5800
'0:34.721',5800
'0:34.724',4400
'0:34.727',1200
'0:34.730',-3200
'0:34.733',-5400
'0:34.736',-5400
'0:34.739',-4200
'0:34.742',-1600
'0:34.745',600
'0:34.748',1800
'0:34.751',600
'0:34.754',-1000
'0:34.757',-400
'0:34.760',-400
'0:34.763',-1600
'0:34.766',-1800
'0:34.769',-1200
'0:34.772',200
'0:34.775',200
'0:34.778',0
'0:34.781',600
'0:34.784',400
'0:34.787',200
'0:34.790',200
'0:34.793',400
'0:34.796',1400
'0:34.799',1400
'0:34.802',1600
'0:34.805',1400
'0:34.808',1000
'0:34.811',2000
'0:34.814',1600
'0:34.817',0
'0:34.820',-1000
'0:34.823',-1400
'0:34.826',-400
'0:34.829',-600
'0:34.832',-1000
'0:34.835',-1600
'0:34.838',-2200
'0:34.841',-800
'0:34.844',0
'0:34.847',-200
'0:34.850',200
'0:34.853',-400
'0:34.856',-800
'0:34.859',-1400
'0:34.862',-2800
'0:34.865',-3400
'0:34.868',-4200
'0:34.871',-3200
'0:34.874',-1200
'0:34.877',-400
'0:34.880',800
'0:34.883',1800
'0:34.886',1800
'0:34.889',2800
'0:34.892',3200
'0:34.895',4400
'0:34.898',4200
'0:34.901',2200
'0:34.904',600
'0:34.907',-1600
'0:34.910',-3200
'0:34.913',-3200
'0:34.916',-2600
'0:34.919',200
'0:34.922',2200
'0:34.925',2400
'0:34.928',2000
'0:34.931',800
'0:34.934',-200
'0:34.937',-800
'0:34.940',-4600
'0:34.943',-5600
'0:34.946',-1200
'0:34.949',4000
'0:34.952',7400
'0:34.955',7400
'0:34.958',3400
'0:34.961',-3600
'0:34.964',-8200
'0:34.967',-7600
'0:34.970',-3600
'0:34.973',-200
'0:34.976',600
'0:34.979',-1200
'0:34.982',-3600
'0:34.985',-5200
'0:34.988',-6600
'0:34.991',-4400
'0:34.994',400
'0:34.997',3200
'0:35.000',3400
'0:35.003',2600
'0:35.006',2200
'0:35.009',3400
'0:35.012',4000
'0:35.015',3400
'0:35.018',2400
'0:35.021',1800
'0:35.024',1800
'0:35.027',1600
'0:35.030',1600
'0:35.033',1200
'0:35.036',-200
'0:35.039',-2000
'0:35.042',-2400
'0:35.045',-3800
'0:35.048',-5000
'0:35.051',-5200
'0:35.054',-3600
'0:35.057',-1600
'0:35.060',-200
'0:35.063',1200
'0:35.066',2600
'0:35.069',3400
'0:35.072',3600
'0:35.075',2800
'0:35.078',600
'0:35.081',-800
'0:35.084',-2400
'0:35.087',-3000
'0:35.090',-2000
'0:35.093',-1600
'0:35.096',-400
'0:35.099',200
'0:35.102',600
'0:35.105',1400
'0:35.108',1800
'0:35.111',1000
'0:35.114',800
'0:35.117',-200
'0:35.120',-1400
'0:35.123',-2600
'0:35.126',-3400
'0:35.129',-3000
'0:35.132',-2000
'0:35.135',-1000
'0:35.138',-1200
'0:35.141',-3200
'0:35.144',-2000
'0:35.147',4800
'0:35.150',10800
'0:35.153',8200
'0:35.156',-600
'0:35.159',-2800
'0:35.162',2800
'0:35.165',2800
'0:35.168',-3000
'0:35.171',-5400
'0:35.174',-2400
'0:35.177',1400
'0:35.180',1000
'0:35.183',-2200
'0:35.186',-4600
'0:35.189',-4800
'0:35.192',-4200
'0:35.195',-3600
'0:35.198',-2400
'0:35.201',0
'0:35.204',2400
'0:35.207',4600
'0:35.210',5800
'0:35.213',5800
'0:35.216',3800
'0:35.219',1800
'0:35.222',0
'0:35.225',-1200
'0:35.228',-1600
'0:35.231',-1600
'0:35.234',-1600
'0:35.237',-1800
'0:35.240',-1800
'0:35.243',-1600
'0:35.246',-1400
'0:35.249',-800
'0:35.252',-600
'0:35.255',-400
'0:35.258',-400
'0:35.261',-600
'0:35.264',-200
'0:35.267',200
'0:35.270',0
'0:35.273',-200
'0:35.276',-800
'0:35.279',-1200
'0:35.282',-600
'0:35.285',-600
'0:35.288',-600
'0:35.291',400
'0:35.294',800
'0:35.297',1200
'0:35.300',1400
'0:35.303',1400
'0:35.306',3200
'0:35.309',8000
'0:35.312',-2000
'0:35.315',-19800
'0:35.318',-4200
'0:35.321',8000
'0:35.324',15800
'0:35.327',7200
'0:35.330',-2400
'0:35.333',-600
'0:35.336',1800
'0:35.339',-1800
'0:35.342',-6400
'0:35.345',-7400
'0:35.348',-6000
'0:35.351',-4400
'0:35.354',-4200
'0:35.357',-3000
'0:35.360',-800
'0:35.363',600
'0:35.366',200
'0:35.369',0
'0:35.372',400
'0:35.375',2600
'0:35.378',3000
'0:35.381',-1200
'0:35.384',-3000
'0:35.387',1800
'0:35.390',6600
'0:35.393',6800
'0:35.396',4200
'0:35.399',-4200
'0:35.402',-14200
'0:35.405',-12000
'0:35.408',400
'0:35.411',8000
'0:35.414',8400
'0:35.417',9000
'0:35.420',10200
'0:35.423',5800
'0:35.426',-4200
'0:35.429',-11400
'0:35.432',-12200
'0:35.435',-8800
'0:35.438',-2400
'0:35.441',3600
'0:35.444',6800
'0:35.447',6600
'0:35.450',3400
'0:35.453',-600
'0:35.456',-3600
'0:35.459',-5600
'0:35.462',-3800
'0:35.465',600
'0:35.468',4400
'0:35.471',3600
'0:35.474',2000
'0:35.477',800
'0:35.480',-800
'0:35.483',-2400
'0:35.486',-2800
'0:35.489',-2800
'0:35.492',-2200
'0:35.495',-1600
'0:35.498',-400
'0:35.502',1200
'0:35.505',1200
'0:35.508',2000
'0:35.511',2600
'0:35.514',1200
'0:35.517',-600
'0:35.520',-1000
'0:35.523',-600
'0:35.526',-800
'0:35.529',-2200
'0:35.532',-2800
'0:35.535',-1200
'0:35.538',600
'0:35.541',600
'0:35.544',-1000
'0:35.547',-1400
'0:35.550',-400
'0:35.553',1000
'0:35.556',1200
'0:35.559',800
'0:35.562',1400
'0:35.565',2000
'0:35.568',1000
'0:35.571',-1200
'0:35.574',-2600
'0:35.577',-2800
'0:35.580',-2200
'0:35.583',-2000
'0:35.586',-2800
'0:35.589',-600
'0:35.592',5600
'0:35.595',7600
'0:35.598',4400
'0:35.601',2200
'0:35.604',400
'0:35.607',-3200
'0:35.610',-6000
'0:35.613',-600
'0:35.616',1000
'0:35.619',-14600
'0:35.622',-15400
'0:35.625',6400
'0:35.628',23400
'0:35.631',18200
'0:35.634',-1600
'0:35.637',-7400
'0:35.640',-3600
'0:35.643',-4800
'0:35.646',-6600
'0:35.649',-2400
'0:35.652',1000
'0:35.655',-1200
'0:35.658',-3600
'0:35.661',-2000
'0:35.664',1400
'0:35.667',2000
'0:35.670',-200
'0:35.673',-600
'0:35.676',1000
'0:35.679',1600
'0:35.682',1200
'0:35.685',2000
'0:35.688',4000
'0:35.691',4600
'0:35.694',1800
'0:35.697',-1400
'0:35.700',-2000
'0:35.703',-800
'0:35.706',-200
'0:35.709',0
'0:35.712',1000
'0:35.715',-600
'0:35.718',-4400
'0:35.721',-5200
'0:35.724',-3000
'0:35.727',-1600
'0:35.730',-2200
'0:35.733',-3600
'0:35.736',-3800
'0:35.739',-1800
'0:35.742',600
'0:35.745',1800
'0:35.748',2200
'0:35.751',2800
'0:35.754',3400
'0:35.757',3800
'0:35.760',3200
'0:35.763',2800
'0:35.766',1600
'0:35.769',1200
'0:35.772',1000
'0:35.775',200
'0:35.778',-200
'0:35.781',-1400
'0:35.784',-2200
'0:35.787',-2200
'0:35.790',-2800
'0:35.793',-3000
'0:35.796',-3200
'0:35.799',-2000
'0:35.802',-600
'0:35.805',-200
'0:35.808',200
'0:35.811',600
'0:35.814',200
'0:35.817',-200
'0:35.820',200
'0:35.823',2200
'0:35.826',3200
'0:35.829',-1200
'0:35.832',-5200
'0:35.835',-3000
'0:35.838',3600
'0:35.841',6600
'0:35.844',3400
'0:35.847',600
'0:35.850',-800
'0:35.853',-4800
'0:35.856',-9600
'0:35.859',-9000
'0:35.862',-2200
'0:35.865',6200
'0:35.868',9800
'0:35.871',8000
'0:35.874',3000
'0:35.877',-3400
'0:35.880',-7000
'0:35.883',-6600
'0:35.886',-3000
'0:35.889',1600
'0:35.892',4400
'0:35.895',4200
'0:35.898',2200
'0:35.901',-800
'0:35.904',-3400
'0:35.907',-5200
'0:35.910',-5200
'0:35.913',-2400
'0:35.916',1000
'0:35.919',3800
'0:35.922',5200
'0:35.925',5600
'0:35.928',5200
'0:35.931',3600
'0:35.934',1200
'0:35.937',-1000
'0:35.940',-2400
'0:35.943',-3400
'0:35.946',-3200
'0:35.949',-3200
'0:35.952',-3400
'0:35.955',-2600
'0:35.958',-1800
'0:35.961',-1400
'0:35.964',-800
'0:35.967',-1200
'0:35.970',-1400
'0:35.973',-1200
'0:35.976',-1600
'0:35.979',-1400
'0:35.982',-1000
'0:35.985',0
'0:35.988',1800
'0:35.991',3600
'0:35.994',5400
'0:35.997',6000
'0:36.000',3600
'0:36.003',1400
'0:36.006',-400
'0:36.009',-1400
'0:36.012',-2200
'0:36.015',-3600
'0:36.018',-4800
'0:36.021',-6800
'0:36.024',-5600
'0:36.027',1400
'0:36.030',5400
'0:36.033',5400
'0:36.036',3800
'0:36.039',0
'0:36.042',-3800
'0:36.045',-5800
'0:36.048',-5200
'0:36.051',-1800
'0:36.054',2800
'0:36.057',5000
'0:36.060',5600
'0:36.063',4400
'0:36.066',1200
'0:36.069',-1400
'0:36.072',-3400
'0:36.075',-3200
'0:36.078',-2000
'0:36.081',-200
'0:36.084',600
'0:36.087',800
'0:36.090',800
'0:36.093',600
'0:36.096',200
'0:36.099',-200
'0:36.102',-200
'0:36.105',400
'0:36.108',-400
'0:36.111',-1400
'0:36.114',-1400
'0:36.117',-600
'0:36.120',0
'0:36.123',-600
'0:36.126',-1200
'0:36.129',-1400
'0:36.132',-1000
'0:36.135',-1000
'0:36.138',-1200
'0:36.141',-2600
'0:36.144',-200
'0:36.147',7600
'0:36.150',12200
