Elapsed time',PCG
0:33.459',-1800
0:33.462',-1200
0:33.465',-400
0:33.468',-2600
0:33.471',-3200
0:33.474',-4600
0:33.477',-3600
0:33.480',800
0:33.483',3000
0:33.486',-400
0:33.489',-600
0:33.492',2400
0:33.495',2200
0:33.498',4800
0:33.502',2600
0:33.505',600
0:33.508',3400
0:33.511',2600
0:33.514',1400
0:33.517',2600
0:33.520',-200
0:33.523',800
0:33.526',2200
0:33.529',-3400
0:33.532',-1800
0:33.535',-1400
0:33.538',-1600
0:33.541',400
0:33.544',1200
0:33.547',-1400
0:33.550',-5200
0:33.553',-6200
0:33.556',-5000
0:33.559',-4400
0:33.562',-6600
0:33.565',-5000
0:33.568',1200
0:33.571',3200
0:33.574',2800
0:33.577',3600
0:33.580',3800
0:33.583',3800
0:33.586',3000
0:33.589',200
0:33.592',-1600
0:33.595',-1000
0:33.598',-400
0:33.601',-600
0:33.604',200
0:33.607',1400
0:33.610',1200
0:33.613',0
0:33.616',400
0:33.619',1600
0:33.622',1800
0:33.625',1600
0:33.628',-600
0:33.631',-2400
0:33.634',-1000
0:33.637',1000
0:33.640',-1400
0:33.643',-3800
0:33.646',-2800
0:33.649',-3200
0:33.652',-3800
0:33.655',-2600
0:33.658',-3000
0:33.661',-3200
0:33.664',-2600
0:33.667',-600
0:33.670',2400
0:33.673',4000
0:33.676',4600
0:33.679',4600
0:33.682',4800
0:33.685',5200
0:33.688',4400
0:33.691',2400
0:33.694',1200
0:33.697',400
0:33.700',-1600
0:33.703',-3600
0:33.706',-5000
0:33.709',-5400
0:33.712',-4200
0:33.715',-4000
0:33.718',-5000
0:33.721',-3000
0:33.724',-600
0:33.727',1000
0:33.730',1600
0:33.733',2200
0:33.736',2400
0:33.739',3200
0:33.742',2600
0:33.745',2000
0:33.748',1400
0:33.751',0
0:33.754',-1600
0:33.757',-2600
0:33.760',-2800
0:33.763',-2800
0:33.766',-1800
0:33.769',-1000
0:33.772',-600
0:33.775',200
0:33.778',1800
0:33.781',2800
0:33.784',2800
0:33.787',2800
0:33.790',3200
0:33.793',3000
0:33.796',2000
0:33.799',1400
0:33.802',800
0:33.805',-1200
0:33.808',-2600
0:33.811',-2800
0:33.814',-2600
0:33.817',-3000
0:33.820',-3400
0:33.823',-3000
0:33.826',-2800
0:33.829',-3000
0:33.832',-2600
0:33.835',-1800
0:33.838',-800
0:33.841',600
0:33.844',1400
0:33.847',800
0:33.850',200
0:33.853',600
0:33.856',1800
0:33.859',2200
0:33.862',1600
0:33.865',1400
0:33.868',600
0:33.871',-200
0:33.874',600
0:33.877',600
0:33.880',-800
0:33.883',-1600
0:33.886',-1800
0:33.889',-1600
0:33.892',-1000
0:33.895',-1000
0:33.898',-600
0:33.901',0
0:33.904',400
0:33.907',600
0:33.910',1200
0:33.913',1800
0:33.916',2400
0:33.919',2200
0:33.922',-200
0:33.925',-200
0:33.928',1800
0:33.931',-1800
0:33.934',-2800
0:33.937',1600
0:33.940',1800
0:33.943',-3400
0:33.946',-2600
0:33.949',400
0:33.952',-200
0:33.955',2600
0:33.958',-1800
0:33.961',-5800
0:33.964',0
0:33.967',-200
0:33.970',-400
0:33.973',1200
0:33.976',-1800
0:33.979',1600
0:33.982',3800
0:33.985',-600
0:33.988',1000
0:33.991',-600
0:33.994',-2600
0:33.997',-1600
0:34.000',1200
0:34.003',200
0:34.006',-1800
0:34.009',200
0:34.012',1800
0:34.015',600
0:34.018',-3400
0:34.021',-3800
0:34.024',-200
0:34.027',-200
0:34.030',-1200
0:34.033',200
0:34.036',2000
0:34.039',2800
0:34.042',2600
0:34.045',2400
0:34.048',3400
0:34.051',2400
0:34.054',400
0:34.057',-800
0:34.060',-1000
0:34.063',-1000
0:34.066',-2200
0:34.069',-3400
0:34.072',-2400
0:34.075',-1600
0:34.078',-2000
0:34.081',-2200
0:34.084',-2400
0:34.087',-2000
0:34.090',-800
0:34.093',-600
0:34.096',-1400
0:34.099',-600
0:34.102',2000
0:34.105',1400
0:34.108',1200
0:34.111',2600
0:34.114',1200
0:34.117',-200
0:34.120',-600
0:34.123',-800
0:34.126',-800
0:34.129',-1200
0:34.132',-400
0:34.135',200
0:34.138',800
0:34.141',1800
0:34.144',2600
0:34.147',2400
0:34.150',2400
0:34.153',3000
0:34.156',3000
0:34.159',2600
0:34.162',2000
0:34.165',1600
0:34.168',1000
0:34.171',400
0:34.174',-1000
0:34.177',-4600
0:34.180',-9200
0:34.183',-11800
0:34.186',-11000
0:34.189',-6000
0:34.192',-400
0:34.195',1600
0:34.198',2600
0:34.201',4600
0:34.204',6200
0:34.207',5200
0:34.210',3000
0:34.213',600
0:34.216',-800
0:34.219',-2800
0:34.222',-4400
0:34.225',-5400
0:34.228',-3200
0:34.231',1800
0:34.234',4000
0:34.237',4200
0:34.240',3600
0:34.243',3600
0:34.246',3800
0:34.249',4600
0:34.252',6200
0:34.255',4400
0:34.258',-1000
0:34.261',-7200
0:34.264',-10800
0:34.267',-12400
0:34.270',-11200
0:34.273',-5400
0:34.276',600
0:34.279',3400
0:34.282',4200
0:34.285',3800
0:34.288',3600
0:34.291',3000
0:34.294',2600
0:34.297',2000
0:34.300',1600
0:34.303',1400
0:34.306',1400
0:34.309',2600
0:34.312',9000
0:34.315',18400
0:34.318',6000
0:34.321',-9800
0:34.324',-14600
0:34.327',-14000
0:34.330',-11200
0:34.333',-8000
0:34.336',-5200
0:34.339',-3200
0:34.342',-1600
0:34.345',-200
0:34.348',200
0:34.351',600
0:34.354',1000
0:34.357',1000
0:34.360',1600
0:34.363',2000
0:34.366',1400
0:34.369',2200
0:34.372',2200
0:34.375',1200
0:34.378',3400
0:34.381',2200
0:34.384',1400
0:34.387',800
0:34.390',-200
0:34.393',0
0:34.396',-400
0:34.399',-1600
0:34.402',-1000
0:34.405',-1200
0:34.408',-1600
0:34.411',-2600
0:34.414',-3600
0:34.417',-4600
0:34.420',-7200
0:34.423',-5400
0:34.426',1000
0:34.429',7000
0:34.432',8600
0:34.435',7800
0:34.438',7200
0:34.441',6000
0:34.444',5000
0:34.447',5800
0:34.450',5800
0:34.453',5200
0:34.456',4000
0:34.459',-2600
0:34.462',-10600
0:34.465',-12200
0:34.468',-11000
0:34.471',-9600
0:34.474',-4400
0:34.477',0
0:34.480',-2200
0:34.483',-7800
0:34.486',-9000
0:34.489',-6200
0:34.492',-4200
0:34.495',1000
0:34.498',7600
0:34.502',9000
0:34.505',8600
0:34.508',7400
0:34.511',5400
0:34.514',3800
0:34.517',2800
0:34.520',1400
0:34.523',1000
0:34.526',800
0:34.529',800
0:34.532',1400
0:34.535',3800
0:34.538',4600
0:34.541',3200
0:34.544',200
0:34.547',-5000
0:34.550',-9000
0:34.553',-10200
0:34.556',-9200
0:34.559',-7800
0:34.562',-7400
0:34.565',-7200
0:34.568',-5200
0:34.571',-1400
0:34.574',1400
0:34.577',2800
0:34.580',4400
0:34.583',6000
0:34.586',5200
0:34.589',4800
0:34.592',5000
0:34.595',3800
0:34.598',2800
0:34.601',2600
0:34.604',1800
0:34.607',800
0:34.610',600
0:34.613',200
0:34.616',200
0:34.619',-200
0:34.622',-1000
0:34.625',-1600
0:34.628',-2400
0:34.631',-2800
0:34.634',-2600
0:34.637',-3000
0:34.640',-3600
0:34.643',-3000
0:34.646',-1600
0:34.649',-1000
0:34.652',-1000
0:34.655',-200
0:34.658',1400
0:34.661',2600
0:34.664',3800
0:34.667',3800
0:34.670',0
0:34.673',-1800
0:34.676',0
0:34.679',1000
0:34.682',600
0:34.685',600
0:34.688',1400
0:34.691',1000
0:34.694',1600
0:34.697',800
0:34.700',-1200
0:34.703',-2600
0:34.706',-2400
0:34.709',-2600
0:34.712',-3400
0:34.715',-3800
0:34.718',-3800
0:34.721',-3600
0:34.724',-3400
0:34.727',-2600
0:34.730',-1000
0:34.733',600
0:34.736',1600
0:34.739',2000
0:34.742',2000
0:34.745',2400
0:34.748',2000
0:34.751',1800
0:34.754',1400
0:34.757',1000
0:34.760',2000
0:34.763',2400
0:34.766',1400
0:34.769',600
0:34.772',1200
0:34.775',1000
0:34.778',800
0:34.781',1600
0:34.784',2000
0:34.787',1800
0:34.790',2400
0:34.793',2400
0:34.796',-1400
0:34.799',-5200
0:34.802',-6400
0:34.805',-6200
0:34.808',-5400
0:34.811',-4200
0:34.814',-3400
0:34.817',-2600
0:34.820',-1800
0:34.823',-400
0:34.826',1400
0:34.829',2200
0:34.832',2000
0:34.835',1200
0:34.838',1200
0:34.841',-200
0:34.844',-1400
0:34.847',-1800
0:34.850',-1400
0:34.853',600
0:34.856',1600
0:34.859',3200
0:34.862',5000
0:34.865',6000
0:34.868',5600
0:34.871',3400
0:34.874',3200
0:34.877',4200
0:34.880',1800
0:34.883',-600
0:34.886',-1400
0:34.889',-3200
0:34.892',-6000
0:34.895',-7400
0:34.898',-8000
0:34.901',-7800
0:34.904',-7000
0:34.907',-5200
0:34.910',-3000
0:34.913',-1000
0:34.916',1200
0:34.919',3200
0:34.922',4600
0:34.925',5400
0:34.928',6200
0:34.931',5800
0:34.934',4400
0:34.937',3400
0:34.940',3600
0:34.943',2600
0:34.946',800
0:34.949',-600
0:34.952',-2000
0:34.955',-3800
0:34.958',-5200
0:34.961',-5400
0:34.964',-4800
0:34.967',-3800
0:34.970',-2800
0:34.973',-2000
0:34.976',-1800
0:34.979',-1600
0:34.982',-2200
0:34.985',-2200
0:34.988',800
0:34.991',4000
0:34.994',1600
0:34.997',-800
0:35.000',-600
0:35.003',-600
0:35.006',400
0:35.009',1400
0:35.012',1800
0:35.015',3200
0:35.018',4600
0:35.021',4600
0:35.024',3400
0:35.027',2400
0:35.030',1600
0:35.033',200
0:35.036',-400
0:35.039',200
0:35.042',400
0:35.045',-800
0:35.048',-1600
0:35.051',-1000
0:35.054',-1400
0:35.057',-2400
0:35.060',-3400
0:35.063',-4000
0:35.066',-3000
0:35.069',-1200
0:35.072',-200
0:35.075',-1000
0:35.078',-2400
0:35.081',-2000
0:35.084',-200
0:35.087',1800
0:35.090',1400
0:35.093',200
0:35.096',600
0:35.099',2000
0:35.102',2000
0:35.105',1200
0:35.108',-600
0:35.111',-1200
0:35.114',-1000
0:35.117',-200
0:35.120',200
0:35.123',200
0:35.126',-1000
0:35.129',-2000
0:35.132',-2200
0:35.135',-1600
0:35.138',-1000
0:35.141',-600
0:35.144',-1000
0:35.147',-1000
0:35.150',-1000
0:35.153',-800
0:35.156',-1200
0:35.159',-1400
0:35.162',-1400
0:35.165',-1000
0:35.168',-600
0:35.171',-200
0:35.174',600
0:35.177',1000
0:35.180',1200
0:35.183',1600
0:35.186',1800
0:35.189',2800
0:35.192',3200
0:35.195',2600
0:35.198',1800
0:35.201',1400
0:35.204',1400
0:35.207',1600
0:35.210',1400
0:35.213',1000
0:35.216',-200
0:35.219',-1200
0:35.222',-1600
0:35.225',-2200
0:35.228',-2800
0:35.231',-2400
0:35.234',-1400
0:35.237',-1400
0:35.240',-2000
0:35.243',-2200
0:35.246',-2600
0:35.249',-3000
0:35.252',-1600
0:35.255',-200
0:35.258',600
0:35.261',1400
0:35.264',2000
0:35.267',1000
0:35.270',1400
0:35.273',3600
0:35.276',2400
0:35.279',-1000
0:35.282',-1000
0:35.285',-600
0:35.288',-1800
0:35.291',-2200
0:35.294',-1000
0:35.297',-200
0:35.300',800
0:35.303',1600
0:35.306',2200
0:35.309',2600
0:35.312',1800
0:35.315',600
0:35.318',-400
0:35.321',-1200
0:35.324',-1600
0:35.327',-2200
0:35.330',-3000
0:35.333',-2800
0:35.336',-2600
0:35.339',-2200
0:35.342',-1600
0:35.345',-1600
0:35.348',-1800
0:35.351',-1200
0:35.354',-800
0:35.357',-600
0:35.360',0
0:35.363',600
0:35.366',800
0:35.369',1400
0:35.372',2600
0:35.375',3000
0:35.378',2400
0:35.381',2400
0:35.384',2200
0:35.387',2200
0:35.390',2200
0:35.393',1600
0:35.396',800
0:35.399',200
0:35.402',200
0:35.405',400
0:35.408',1000
0:35.411',1000
0:35.414',800
0:35.417',-600
0:35.420',-2800
0:35.423',-5600
0:35.426',-6600
0:35.429',-7000
0:35.432',-6000
0:35.435',-4800
0:35.438',-3000
0:35.441',-600
0:35.444',2600
0:35.447',4200
0:35.450',4200
0:35.453',3800
0:35.456',3000
0:35.459',1800
0:35.462',1400
0:35.465',200
0:35.468',0
0:35.471',600
0:35.474',1200
0:35.477',1800
0:35.480',1800
0:35.483',-400
0:35.486',-1000
0:35.489',800
0:35.492',1600
0:35.495',1200
0:35.498',400
0:35.502',-2000
0:35.505',-4200
0:35.508',-5000
0:35.511',-5200
0:35.514',-5000
0:35.517',-4800
0:35.520',-4200
0:35.523',-3000
0:35.526',-1200
0:35.529',-2000
0:35.532',-1000
0:35.535',2200
0:35.538',4600
0:35.541',5200
0:35.544',6200
0:35.547',7600
0:35.550',7800
0:35.553',6200
0:35.556',4400
0:35.559',2200
0:35.562',1800
0:35.565',600
0:35.568',-4400
0:35.571',-7400
0:35.574',-7600
0:35.577',-6800
0:35.580',-5800
0:35.583',-5000
0:35.586',-4200
0:35.589',-3800
0:35.592',-3200
0:35.595',-3000
0:35.598',-3200
0:35.601',-2000
0:35.604',800
0:35.607',3600
0:35.610',5800
0:35.613',7000
0:35.616',7000
0:35.619',5800
0:35.622',4200
0:35.625',2600
0:35.628',1200
0:35.631',600
0:35.634',0
0:35.637',0
0:35.640',-400
0:35.643',-400
0:35.646',0
0:35.649',800
0:35.652',2400
0:35.655',1600
0:35.658',-200
0:35.661',-1400
0:35.664',-1800
0:35.667',-3000
0:35.670',-4400
0:35.673',-5600
0:35.676',-6000
0:35.679',-5800
0:35.682',-4200
0:35.685',-4800
0:35.688',-5000
0:35.691',-1800
0:35.694',600
0:35.697',800
0:35.700',2200
0:35.703',3600
0:35.706',4200
0:35.709',5000
0:35.712',6200
0:35.715',6400
0:35.718',5800
0:35.721',4000
0:35.724',2200
0:35.727',600
0:35.730',-200
0:35.733',-1000
0:35.736',-1800
0:35.739',-3400
0:35.742',-5000
0:35.745',-6000
0:35.748',-5400
0:35.751',-4800
0:35.754',-3600
0:35.757',-2800
0:35.760',-3200
0:35.763',-2800
0:35.766',-1000
0:35.769',200
0:35.772',1000
0:35.775',2000
0:35.778',2600
0:35.781',3400
0:35.784',4000
0:35.787',4200
0:35.790',3600
0:35.793',2800
0:35.796',2000
0:35.799',2200
0:35.802',2400
0:35.805',1400
0:35.808',800
0:35.811',-800
0:35.814',-2200
0:35.817',-3000
0:35.820',-3400
0:35.823',-3200
0:35.826',-3600
0:35.829',-3400
0:35.832',-2200
0:35.835',-800
0:35.838',0
0:35.841',200
0:35.844',200
0:35.847',400
0:35.850',600
0:35.853',200
0:35.856',0
0:35.859',600
0:35.862',600
0:35.865',-200
0:35.868',-600
0:35.871',-800
0:35.874',-400
0:35.877',200
0:35.880',1000
0:35.883',1000
0:35.886',400
0:35.889',-400
0:35.892',200
0:35.895',200
0:35.898',800
0:35.901',1000
0:35.904',1200
0:35.907',1000
0:35.910',600
0:35.913',600
0:35.916',800
0:35.919',600
0:35.922',0
0:35.925',-400
0:35.928',-1600
0:35.931',-1800
0:35.934',-1800
0:35.937',-2000
0:35.940',-2600
0:35.943',-3200
0:35.946',-3400
0:35.949',-3000
0:35.952',-2800
0:35.955',-3000
0:35.958',-1800
0:35.961',400
0:35.964',1800
0:35.967',2800
0:35.970',3400
0:35.973',3400
0:35.976',3000
0:35.979',2600
0:35.982',1800
0:35.985',1000
0:35.988',600
0:35.991',-200
0:35.994',-1800
0:35.997',-1200
0:36.000',-1800
0:36.003',-3600
0:36.006',-200
0:36.009',2000
0:36.012',200
0:36.015',600
0:36.018',2600
0:36.021',1800
0:36.024',4000
0:36.027',6200
0:36.030',200
0:36.033',3000
0:36.036',2600
0:36.039',-4600
0:36.042',-5400
0:36.045',-5800
0:36.048',-8000
0:36.051',-4200
0:36.054',-5200
0:36.057',-4000
0:36.060',-2000
0:36.063',-1400
0:36.066',200
0:36.069',1600
0:36.072',-1000
0:36.075',-3000
0:36.078',-400
0:36.081',3800
0:36.084',4600
0:36.087',4200
0:36.090',3800
0:36.093',4400
0:36.096',4000
0:36.099',2600
0:36.102',2400
0:36.105',3800
0:36.108',5200
0:36.111',4200
0:36.114',1000
0:36.117',-1400
0:36.120',-2000
0:36.123',-5200
0:36.126',-8600
0:36.129',-9400
0:36.132',-7800
0:36.135',-5800
0:36.138',-6800
0:36.141',-7000
0:36.144',-5200
0:36.147',-2400
0:36.150',1600
0:36.153',4400
0:36.156',6200
0:36.159',7800
0:36.162',7400
0:36.165',6200
0:36.168',4600
0:36.171',3800
0:36.174',2400
0:36.177',1800
0:36.180',3000
0:36.183',2800
0:36.186',200
0:36.189',-1000
0:36.192',-2000
0:36.195',-3600
0:36.198',-3200
0:36.201',-4000
0:36.204',-8000
0:36.207',-8400
0:36.210',-5200
0:36.213',-3200
0:36.216',-3600
0:36.219',-3800
0:36.222',-1600
0:36.225',1800
0:36.228',3400
0:36.231',3800
0:36.234',5000
0:36.237',4600
0:36.240',3600
0:36.243',2400
0:36.246',1800
0:36.249',1400
0:36.252',600
0:36.255',200
0:36.258',0
0:36.261',0
0:36.264',-400
0:36.267',-800
0:36.270',-400
0:36.273',600
0:36.276',400
0:36.279',800
0:36.282',1800
0:36.285',1000
0:36.288',-1800
0:36.291',-4200
0:36.294',-5600
0:36.297',-5600
0:36.300',-4600
0:36.303',-3200
0:36.306',-1800
0:36.309',-1000
0:36.312',-400
0:36.315',400
0:36.318',2000
0:36.321',2200
0:36.324',1800
0:36.327',2600
0:36.330',2400
0:36.333',2600
0:36.336',2600
0:36.339',2000
0:36.342',600
0:36.345',-1200
0:36.348',-1800
0:36.351',-2400
0:36.354',-3000
0:36.357',-2600
0:36.360',-1600
0:36.363',-1200
0:36.366',-1200
0:36.369',-1400
0:36.372',-800
0:36.375',-200
0:36.378',200
0:36.381',400
0:36.384',1400
0:36.387',2200
0:36.390',2200
0:36.393',800
0:36.396',-800
0:36.399',-1400
0:36.402',-1400
0:36.405',-1800
0:36.408',-1800
0:36.411',-1200
0:36.414',-400
0:36.417',600
0:36.420',600
0:36.423',2200
0:36.426',2200
0:36.429',1000
0:36.432',1600
0:36.435',2200
0:36.438',-200
0:36.441',0
0:36.444',2200
0:36.447',400
0:36.450',2600
0:36.453',4000
0:36.456',-4200
0:36.459',-2400
0:36.462',-600
0:36.465',-4200
0:36.468',-3000
0:36.471',-3200
0:36.474',-5400
0:36.477',-1400
0:36.480',-2400
0:36.483',-3000
0:36.486',-1800
0:36.489',1200
0:36.492',2000
0:36.495',800
0:36.498',0
0:36.502',-1400
0:36.505',-200
0:36.508',2800
0:36.511',2600
0:36.514',-800
0:36.517',-1800
0:36.520',1400
0:36.523',2600
0:36.526',2400
0:36.529',2800
0:36.532',3400
0:36.535',3200
0:36.538',1400
0:36.541',-1000
0:36.544',-2000
0:36.547',-400
0:36.550',600
0:36.553',-200
0:36.556',-2800
0:36.559',-4000
0:36.562',-4400
0:36.565',-5400
0:36.568',-5600
0:36.571',-3600
0:36.574',-2200
0:36.577',-600
0:36.580',-400
0:36.583',-1200
0:36.586',400
0:36.589',2400
0:36.592',1600
0:36.595',600
0:36.598',1200
0:36.601',600
0:36.604',200
0:36.607',2800
0:36.610',3200
0:36.613',2200
0:36.616',2200
0:36.619',2200
0:36.622',2000
0:36.625',1400
0:36.628',1800
0:36.631',1800
0:36.634',2200
0:36.637',3000
0:36.640',3600
0:36.643',1200
0:36.646',-2200
0:36.649',-5800
0:36.652',-7800
0:36.655',-8000
0:36.658',-7400
0:36.661',-5800
0:36.664',-4000
0:36.667',-3000
0:36.670',-2800
0:36.673',-1200
0:36.676',1200
0:36.679',2600
0:36.682',3000
0:36.685',2800
0:36.688',2600
0:36.691',1000
0:36.694',-400
0:36.697',-1000
0:36.700',-800
0:36.703',800
0:36.706',2800
0:36.709',3800
0:36.712',3600
0:36.715',3600
0:36.718',3400
0:36.721',3000
0:36.724',1800
0:36.727',0
0:36.730',-600
0:36.733',-1800
0:36.736',-3800
0:36.739',-4400
0:36.742',-4000
0:36.745',-4200
0:36.748',-3800
0:36.751',-3800
0:36.754',-3400
0:36.757',-2800
0:36.760',-2000
0:36.763',-400
0:36.766',1200
0:36.769',2000
0:36.772',2800
0:36.775',3600
0:36.778',4200
0:36.781',4800
0:36.784',4800
0:36.787',4400
0:36.790',3400
0:36.793',1600
0:36.796',-400
0:36.799',-1800
0:36.802',-3600
0:36.805',-4800
0:36.808',-4800
0:36.811',-4400
0:36.814',-3400
0:36.817',-2000
0:36.820',-2000
0:36.823',-2200
0:36.826',-1400
0:36.829',-200
0:36.832',-800
0:36.835',-1600
0:36.838',1800
0:36.841',2400
0:36.844',-1400
0:36.847',1000
0:36.850',3200
0:36.853',600
0:36.856',-1800
0:36.859',1200
0:36.862',600
0:36.865',2800
0:36.868',4800
0:36.871',-3000
0:36.874',1800
0:36.877',3000
0:36.880',200
0:36.883',1400
0:36.886',1200
0:36.889',-400
0:36.892',5800
0:36.895',3000
0:36.898',-1200
0:36.901',-600
0:36.904',-1000
0:36.907',-2400
0:36.910',-2600
0:36.913',-3800
0:36.916',-7400
0:36.919',-6600
0:36.922',-3400
0:36.925',-2800
0:36.928',-4200
0:36.931',-3800
0:36.934',0
0:36.937',1400
0:36.940',-400
0:36.943',1000
0:36.946',3600
0:36.949',4600
0:36.952',4000
0:36.955',2200
0:36.958',1600
0:36.961',1400
0:36.964',800
0:36.967',-200
0:36.970',-1600
0:36.973',-1400
0:36.976',-200
0:36.979',-800
0:36.982',-1400
0:36.985',-400
0:36.988',600
0:36.991',1200
0:36.994',0
0:36.997',-1800
0:37.000',-1600
0:37.003',600
0:37.006',400
0:37.009',-1000
0:37.012',-200
0:37.015',-400
0:37.018',-1600
0:37.021',0
0:37.024',1000
0:37.027',-200
0:37.030',200
0:37.033',800
0:37.036',1000
0:37.039',600
0:37.042',600
0:37.045',600
0:37.048',400
0:37.051',1000
0:37.054',2000
0:37.057',1200
0:37.060',-400
0:37.063',200
0:37.066',1000
0:37.069',-200
0:37.072',-1600
0:37.075',-1600
0:37.078',-400
0:37.081',-1600
0:37.084',-3800
0:37.087',-3600
0:37.090',-2400
0:37.093',-2000
0:37.096',-2200
0:37.099',-2400
0:37.102',-1800
0:37.105',600
0:37.108',2600
0:37.111',3000
0:37.114',2800
0:37.117',2600
0:37.120',1600
0:37.123',200
0:37.126',400
0:37.129',1400
0:37.132',200
0:37.135',-1000
0:37.138',-800
0:37.141',-200
0:37.144',200
0:37.147',-800
0:37.150',-1600
0:37.153',-1400
0:37.156',-600
0:37.159',-400
0:37.162',-1000
0:37.165',-800
0:37.168',-200
0:37.171',-600
0:37.174',-1400
0:37.177',-1400
0:37.180',-800
0:37.183',0
0:37.186',0
0:37.189',0
0:37.192',-600
0:37.195',-1400
0:37.198',-1000
0:37.201',-200
0:37.204',-400
0:37.207',-1000
0:37.210',-600
0:37.213',800
0:37.216',2200
0:37.219',2200
0:37.222',1600
0:37.225',1600
0:37.228',2200
0:37.231',3000
0:37.234',2800
0:37.237',2200
0:37.240',2200
0:37.243',2000
0:37.246',200
0:37.249',-2000
0:37.252',-3600
0:37.255',-3800
0:37.258',-3400
0:37.261',-3800
0:37.264',-1400
0:37.267',-800
0:37.270',-2600
0:37.273',200
0:37.276',1800
0:37.279',-1400
0:37.282',-5000
0:37.285',-2200
0:37.288',-2200
0:37.291',1400
0:37.294',5400
0:37.297',-5000
0:37.300',-1000
0:37.303',5000
0:37.306',1800
0:37.309',3000
0:37.312',3800
0:37.315',400
0:37.318',4200
0:37.321',1800
0:37.324',-1000
0:37.327',-800
0:37.330',-2400
0:37.333',-3000
0:37.336',-1600
0:37.339',-3200
0:37.342',-6200
0:37.345',-3600
0:37.348',1400
0:37.351',1600
0:37.354',-400
0:37.357',-1800
0:37.360',600
0:37.363',2600
0:37.366',800
0:37.369',1200
0:37.372',2000
0:37.375',2800
0:37.378',3000
0:37.381',1400
0:37.384',-1400
0:37.387',-2400
0:37.390',-3200
0:37.393',-3200
0:37.396',-2600
0:37.399',-1800
0:37.402',-1600
0:37.405',-1400
0:37.408',-1000
0:37.411',-800
0:37.414',-1000
0:37.417',-1200
0:37.420',-2800
0:37.423',-5000
0:37.426',-3400
0:37.429',800
0:37.432',3400
0:37.435',2800
0:37.438',3600
0:37.441',4400
0:37.444',4400
0:37.447',5800
0:37.450',4600
0:37.453',2200
0:37.456',1400
0:37.459',800
0:37.462',400
0:37.465',400
0:37.468',-200
0:37.471',-200
0:37.474',600
0:37.477',1600
0:37.480',1200
0:37.483',-1400
0:37.486',-4400
0:37.489',-4000
0:37.492',-2600
0:37.495',-4200
0:37.498',-6200
0:37.502',-5000
0:37.505',-1400
0:37.508',200
0:37.511',-400
0:37.514',800
0:37.517',2400
0:37.520',1400
0:37.523',200
0:37.526',200
0:37.529',-400
0:37.532',-1200
0:37.535',-600
0:37.538',200
0:37.541',400
0:37.544',800
0:37.547',1000
0:37.550',600
0:37.553',600
0:37.556',1200
0:37.559',600
0:37.562',800
0:37.565',1200
0:37.568',1000
0:37.571',200
0:37.574',-800
0:37.577',-2400
0:37.580',-2800
0:37.583',-2000
0:37.586',-1400
0:37.589',-1200
0:37.592',-1000
0:37.595',0
0:37.598',600
0:37.601',200
0:37.604',-1200
0:37.607',-1600
0:37.610',-1800
0:37.613',-2200
0:37.616',-1800
0:37.619',-1200
0:37.622',-1000
0:37.625',200
0:37.628',3000
0:37.631',4600
0:37.634',4800
0:37.637',4200
0:37.640',2800
0:37.643',1600
0:37.646',1000
0:37.649',400
0:37.652',-200
0:37.655',-400
0:37.658',-200
0:37.661',-400
0:37.664',-800
0:37.667',0
0:37.670',800
0:37.673',600
0:37.676',600
0:37.679',400
0:37.682',-200
0:37.685',-1400
0:37.688',-4400
0:37.691',-2800
0:37.694',-1600
0:37.697',-6400
0:37.700',-6600
0:37.703',-3400
0:37.706',-4600
0:37.709',-6000
0:37.712',-1000
0:37.715',-200
0:37.718',2800
0:37.721',5200
0:37.724',-1800
0:37.727',4000
0:37.730',6400
0:37.733',3800
0:37.736',6200
0:37.739',5400
0:37.742',2200
0:37.745',6200
0:37.748',3400
0:37.751',2200
0:37.754',1800
0:37.757',-3400
0:37.760',-7000
0:37.763',-7600
0:37.766',-7200
0:37.769',-6200
0:37.772',-4200
0:37.775',-2600
0:37.778',-1800
0:37.781',-1400
0:37.784',-800
0:37.787',600
0:37.790',400
0:37.793',-200
0:37.796',-400
0:37.799',-1000
0:37.802',-1400
0:37.805',-1600
